"InterventionId","TutorId","QuestionId_DQ","MessageSequence","IsTutor","MessageString","TalkMovePrediction"
9154,-1,129133,10,0,"I did it but there is a remainder and I’m not sure how to do that","<NA>"
9154,10,129133,11,1,"hmm, have another go. I dont think there is a remainder","<None>"
9154,10,129133,12,1,"try it again and see :)","<None>"
9154,-1,129133,13,0,"I still got the same","<NA>"
9154,10,129133,14,1,"ok let me show you :)","<None>"
9154,-1,129133,15,0,"Ok","<NA>"
9154,10,129133,16,1,"oh sorry Sophia I misread the question it is 192 divided by 8!","<None>"
9154,10,129133,17,1,"not 198","<None>"
9154,-1,129133,18,0,"It’s ok","<NA>"
9154,-1,129133,19,0,"its 24","<NA>"
9154,10,129133,20,1,"brilliant","<None>"
9154,10,129133,21,1,"so lets try liam's method","<None>"
9154,10,129133,22,1,"we need to divide 192 by two.. then our answer divided by 2... then this answer divided by two","<None>"
9154,10,129133,23,1,"so break it up... 192 divided by 2 is?","<Press for Accuracy>"
9154,-1,129133,24,0,"24","<NA>"
9154,-1,129133,25,0,"No it’s not","<NA>"
9154,-1,129133,26,0,"96","<NA>"
9154,10,129133,27,1,"I think the final answer is 24... but 192 divided by 2 is 96","<Revoicing>"
9154,10,129133,28,1,"thendivide this by 2","<Press for Accuracy>"
9154,-1,129133,29,0,"48","<NA>"
9154,-1,129133,30,0,"They are both right I think","<NA>"
9154,10,129133,31,1,"Liam is definitely right!","<None>"
9154,-1,129133,32,0,"Yes","<NA>"
9154,10,129133,33,1,"The reason we get the answer is because he is dividing by 2 then 2 then 2.... and 2 times 2 times 2 is 8!","<None>"
9154,10,129133,34,1,"which is what we were dividing by originally!","<None>"
9154,-1,129133,35,0,"Yes but how do I work out Emma’s one","<NA>"
9154,10,129133,36,1,"We can work it out and see do we get 24","<None>"
9154,10,129133,37,1,"I dont think we do but we can check","<None>"
9154,-1,129133,38,0,"Ok","<NA>"
9154,10,129133,39,1,"so 192 divided by 10?","<Press for Accuracy>"
9154,-1,129133,40,0,"19.2:)","<NA>"
9154,10,129133,41,1,"super... then 192 divided by 2?","<Press for Accuracy>"
9154,-1,129133,42,0,"96","<NA>"
9154,10,129133,43,1,"super! And the question asks us to take these away from each other...","<None>"
9154,10,129133,44,1,"which won't give 24","<None>"
9154,10,129133,45,1,"so emma isn't correct :)","<None>"
9154,-1,129133,46,0,"So only Liam is correct","<NA>"
9154,10,129133,47,1,"yes that is it :)","<None>"
9154,10,129133,48,1,"well done!","<None>"
9154,-1,129133,49,0,"Ok thank you for your help","<NA>"
9154,10,129133,50,1,"that is the end of my shift now Sophia, well done on your excellent work this evening ⭐⭐⭐⭐","<None>"
9158,102,77172,1,1,"Hi again! How can I help?","<Keep Together>"
9158,-1,77172,2,0,"I need help","<NA>"
9158,102,77172,3,1,"Ok, the area of the triangle is 3.6, so that means if we do base x height then half it, we get 3.6","<None>"
9158,102,77172,4,1,"So what would just the base x height equal, if we didn't half it?","<Press for Accuracy>"
9158,-1,77172,5,0,"Sorry it's laaaggy","<NA>"
9158,102,77172,6,1,"Oh dear!","<None>"
9158,-1,77172,7,0,"Yeah","<NA>"
9158,-1,77172,8,0,"Sorrywhatdo I do","<NA>"
9158,102,77172,9,1,"My last message was, what would just the base x height equal, if we didn't half it?","<Press for Accuracy>"
9158,102,77172,10,1,"If base x height halved is 3.6","<None>"
9158,-1,77172,11,0,"7.2?","<NA>"
9158,102,77172,12,1,"Great!","<None>"
9158,-1,77172,13,0,"YAy","<NA>"
9158,102,77172,14,1,"And the base is 9","<None>"
9158,102,77172,15,1,"So what would the height be?","<Press for Accuracy>"
9158,-1,77172,16,0,"I don't knoq I need my book","<NA>"
9158,-1,77172,17,0,"GOf it","<NA>"
9158,102,77172,18,1,"😁","<None>"
9158,102,77172,19,1,"What do you think?","<Press for Accuracy>"
9158,-1,77172,20,0,"A","<NA>"
9158,-1,77172,21,0,"No it's c","<NA>"
9158,102,77172,22,1,"It is C :)","<Revoicing>"
9158,102,77172,23,1,"Because 0.8 x 9 = 7.2","<None>"
9158,-1,77172,24,0,"Yayyy :)","<NA>"
9158,102,77172,25,1,"Then half that is 3.6, which is the area. Excellent work!","<None>"
9158,102,77172,26,1,"Good to go?","<Keep Together>"
9158,-1,77172,27,0,"Yes","<NA>"
9158,-1,77172,28,0,"Byee","<NA>"
9158,102,77172,29,1,"Bye!!","<None>"
9162,170,105520,1,1,"Sorry Mike, my laptop didn't oing","<None>"
9162,170,105520,2,1,"Sorry for delay","<None>"
9162,170,105520,3,1,"Ok so lets multiply out Alex's brackets","<None>"
9162,-1,105520,4,0,"sorry ive just laughed when you said ""my laptop didn't oing""","<NA>"
9162,-1,105520,5,0,"yes lets do alexs, I don't want to hold you on the chat after eight o clock again tonight","<NA>"
9162,170,105520,6,1,"Do not apologise","<None>"
9162,170,105520,7,1,"Lets expand out brackets","<None>"
9162,170,105520,8,1,"for alex and multiply everything by -1","<None>"
9162,-1,105520,9,0,"-3x1 is -3","<NA>"
9162,170,105520,10,1,"Excellet and -3 times -3p","<Revoicing>"
9162,170,105520,11,1,"sorry -2p","<None>"
9162,-1,105520,12,0,"-6?","<NA>"
9162,170,105520,13,1,"Nearly, so what happens when we multiply a negative by a negative","<Press for Accuracy>"
9162,-1,105520,14,0,"ohh wait","<NA>"
9162,-1,105520,15,0,"its a plus?","<NA>"
9162,170,105520,16,1,"-3 x -2p","<None>"
9162,170,105520,17,1,"Excellent so this is actually +6p","<None>"
9162,-1,105520,18,0,"- - = +","<NA>"
9162,-1,105520,19,0,"ahh","<NA>"
9162,170,105520,20,1,"So for Alex it is -3 + 6p","<None>"
9162,170,105520,21,1,"Does that help?","<Keep Together>"
9162,-1,105520,22,0,"yes!","<NA>"
9162,-1,105520,23,0,"so 3","<NA>"
9162,170,105520,24,1,"Alex is correct, lets think can we rearrange -3 +6p?","<Keep Together>"
9162,-1,105520,25,0,"no?","<NA>"
9162,170,105520,26,1,"-1 + 2 is the same 2 + -1","<None>"
9162,-1,105520,27,0,"👍","<NA>"
9162,170,105520,28,1,"So we can actually write -3+6p as 6p-3 so Sophia is also correct","<None>"
9162,-1,105520,29,0,"thank you!!","<NA>"
9162,-1,105520,30,0,"so C","<NA>"
9162,-1,105520,31,0,"also can I just say","<NA>"
9162,170,105520,32,1,"Well done Mike :) it is both of them","<None>"
9162,-1,105520,33,0,"thank you for helping me tonight as its been helpful and effective, as you knock off in 5 minutes","<NA>"
9162,170,105520,34,1,"Awk thanks so much Mike!!!","<None>"
9162,170,105520,35,1,"You are a super pupil","<None>"
9162,-1,105520,36,0,"your welcome!! thank you","<NA>"
9162,-1,105520,37,0,"enjoy your night","<NA>"
9162,170,105520,38,1,"Thank you Mike, well done work :)","<None>"
9162,-1,105520,39,0,"thank you!","<NA>"
9162,-1,105520,40,0,"wouldn't of been able to do it without you","<NA>"
9162,170,105520,41,1,"Thanks so much!","<None>"
9162,-1,105520,42,0,"👍👍👍😀","<NA>"
9162,-1,105520,43,0,"Bye for now!","<NA>"
9162,-1,105520,44,0,"hopefully I can speak to you tomorrow again","<NA>"
9162,-1,105520,45,0,"is it ok if you pass me back over to the question?","<NA>"
9162,-1,105520,46,0,"has it froze","<NA>"
9164,17,76861,1,1,"Hi again Marisol 👋","<None>"
9164,-1,76861,2,0,"I'm stuck again 😓","<NA>"
9164,-1,76861,3,0,"U know that the top one adds up to 124","<NA>"
9164,17,76861,4,1,"Great so what must the missing angle in that triangle be? 😁","<Press for Accuracy>"
9164,-1,76861,5,0,"Wai does a triangle add up to 360 or 180","<NA>"
9164,-1,76861,6,0,"?","<NA>"
9164,17,76861,7,1,"180 😁","<Restating>"
9164,-1,76861,8,0,"The missing angle would be 56","<NA>"
9164,17,76861,9,1,"Great work ✅✅✅","<None>"
9164,17,76861,10,1,"So now you can work out x as the 56 and x lie on a straight line 😁","<None>"
9164,-1,76861,11,0,"Is it 124?","<NA>"
9164,-1,76861,12,0,"Lina?","<NA>"
9164,17,76861,13,1,"Sorry I am helping several students at once so I am trying to be as quick as possible with everyone 😊
","<None>"
9164,17,76861,14,1,"It is indeed 😁👌","<None>"
9164,17,76861,15,1,"Well worked out Marisol!","<None>"
9164,17,76861,16,1,"Ready to go back to eedi? 🤖","<None>"
9164,-1,76861,17,0,"Yep!😁","<NA>"
9164,-1,76861,18,0,"Bye for now!","<NA>"
9164,-1,76861,19,0,"Can you send me back please 😊","<NA>"
9164,17,76861,20,1,"Bye 😁👋","<None>"
9178,749,107170,1,1,"Hello Leila, how can I help?","<Keep Together>"
9178,-1,107170,2,0,"HELLO I dont understand gradients at all","<NA>"
9178,749,107170,3,1,"That's OK, I can help!","<None>"
9178,-1,107170,4,0,"i dont like watching videos","<NA>"
9178,749,107170,5,1,"Oh? That's a shame, the ones on here have been made carefully to help you. ","<None>"
9178,-1,107170,6,0,"just explai how","<NA>"
9178,749,107170,7,1,"Gradient is how steep a line is. ","<None>"
9178,-1,107170,8,0,"please","<NA>"
9178,-1,107170,9,0,"is it the y=mx+c thing","<NA>"
9178,749,107170,10,1,"We work it out by finding two points that are on the line and working out the change in the y values divided by the change in the x values. ","<None>"
9178,749,107170,11,1,"You can't use y = mx + c for this because you haven't been given the equation of the line. ","<None>"
9178,-1,107170,12,0,"oh thank you very much","<NA>"
9178,749,107170,13,1,"Can you find two points on the line?","<Press for Accuracy>"
9178,-1,107170,14,0,"yes but what comes first x or y","<NA>"
9178,749,107170,15,1,"The coordinates are always qwritten in alphabetical order, so x comes first","<Revoicing>"
9178,-1,107170,16,0,"ohhh that amkes alot of sense","<NA>"
9178,749,107170,17,1,"Good!","<None>"
9178,749,107170,18,1,"Think you can do it now? Or would you like some more help?","<Keep Together>"
9178,-1,107170,19,0,"i think i can do it now","<NA>"
9178,749,107170,20,1,"OK! I'll pass you back, ","<None>"
9178,-1,107170,21,0,"thanks youu","<NA>"
9197,67,104291,1,1,"Hey, how are you? How can I help?","<None>"
9197,-1,104291,2,0,"Help please on","<NA>"
9197,-1,104291,3,0,"[[URL]]","<NA>"
9197,67,104291,4,1,"ok let me have a look :)","<None>"
9197,67,104291,5,1,"can you remember the order of operations?","<Press for Accuracy>"
9197,-1,104291,6,0,"yes","<NA>"
9197,-1,104291,7,0,"B = Brackets","<NA>"
9197,-1,104291,8,0,"O = Of","<NA>"
9197,-1,104291,9,0,"D = Divison","<NA>"
9197,-1,104291,10,0,"M = Multipliction","<NA>"
9197,-1,104291,11,0,"A = Addition","<NA>"
9197,-1,104291,12,0,"S = Subtraction","<NA>"
9197,-1,104291,13,0,"That equals BODMAS","<NA>"
9197,67,104291,14,1,"super - great memory!!","<None>"
9197,67,104291,15,1,"we are focusing on the DMAS part for this question","<None>"
9197,-1,104291,16,0,"yes","<NA>"
9197,67,104291,17,1,"in the first question, which comes first?","<Press for Accuracy>"
9197,-1,104291,18,0,"addtion","<NA>"
9197,-1,104291,19,0,"D is wrong","<NA>"
9197,-1,104291,20,0,"so subtration","<NA>"
9197,67,104291,21,1,"with Addition and Subtraction, they are completed in the order that they appear in the question rather than BODMAS","<Revoicing>"
9197,67,104291,22,1,"Hi Chiamaka","<None>"
9197,-1,104291,23,0,"Hi Lila","<NA>"
9197,67,104291,24,1,"I'm still here ","<None>"
9197,-1,104291,25,0,"Ok","<NA>"
9197,67,104291,26,1,"let's pick up where we left off","<None>"
9197,-1,104291,27,0,"Ok","<NA>"
9197,-1,104291,28,0,"Subtraction","<NA>"
9197,-1,104291,29,0,"It is B","<NA>"
9197,-1,104291,30,0,"hi","<NA>"
9197,-1,104291,31,0,"hello are you here","<NA>"
9197,67,104291,32,1,"I am here :)","<None>"
9197,-1,104291,33,0,"ok","<NA>"
9197,-1,104291,34,0,"So I think it is B","<NA>"
9197,67,104291,35,1,"so B works for the first one, will is work for the 2nd one?","<Press for Accuracy>"
9197,-1,104291,36,0,"5 x 6","<NA>"
9197,67,104291,37,1,"does it work? would you do that first?","<Keep Together>"
9197,-1,104291,38,0,"Yes, Because B = Brackets

O = Of

D = Divison

M = Multipliction

A = Addition

S = Subtraction","<NA>"
9197,67,104291,39,1,"ok super :) I agree!!","<None>"
9197,-1,104291,40,0,"Bye Lila","<NA>"
9197,-1,104291,41,0,"May God bless you","<NA>"
9197,67,104291,42,1,"I'll send you back now","<None>"
9197,-1,104291,43,0,"bye]","<NA>"
9218,-1,129267,1,0,"Hep","<NA>"
9218,3034,129267,2,1,"Hi again Philip!","<None>"
9218,-1,129267,3,0,"Help sorry I missed","<NA>"
9218,3034,129267,4,1,"Okay, let me have a look.","<None>"
9218,-1,129267,5,0,"A letter","<NA>"
9218,3034,129267,6,1,"Did you watch the help video by chance?","<None>"
9218,-1,129267,7,0,"Yes","<NA>"
9218,3034,129267,8,1,"Great!","<None>"
9218,3034,129267,9,1,"So we're looking for the 4th digit here that would make this equation true.","<None>"
9218,3034,129267,10,1,"It may help to look at the 4th digits in all the other numbers.  What other 4th digits do we have?","<Press for Accuracy>"
9218,-1,129267,11,0,"Is it 5","<NA>"
9218,3034,129267,12,1,"How did you get that?","<Press for Reasoning>"
9218,-1,129267,13,0,"Because of your help","<NA>"
9218,3034,129267,14,1,"Well let's have a look together to see if we can get that.","<None>"
9218,3034,129267,15,1,"What are the 4th digits we can see in the problem?","<Press for Accuracy>"
9218,-1,129267,16,0,"7 5","<NA>"
9218,3034,129267,17,1,"7 is correct!  Take a look at the last one once more...","<Revoicing>"
9218,-1,129267,18,0,"No","<NA>"
9218,-1,129267,19,0,"🥺","<NA>"
9218,-1,129267,20,0,"Jonathan","<NA>"
9218,3034,129267,21,1,"What is the 4th digit in the final number?","<Press for Accuracy>"
9218,-1,129267,22,0,"Oh you are still here","<NA>"
9218,3034,129267,23,1,"Of course, I am here to help!","<None>"
9218,-1,129267,24,0,"You can go now","<NA>"
9218,-1,129267,25,0,"👍","<NA>"
9218,3034,129267,26,1,"Alright, we'll be here to help you if you need it in the future.  I will send you back!","<None>"
9221,283,133594,1,1,"Hi Sanjana, would you like help with this question?","<Keep Together>"
9221,-1,133594,2,0,"Yes","<NA>"
9221,283,133594,3,1,"Ok, no problem.
Are you confident with the meaning of ""similar shapes""?","<Keep Together>"
9221,-1,133594,4,0,"Yes","<NA>"
9221,283,133594,5,1,"OK, so let's look at the shapes.  If we look at Liam's shapes first:","<None>"
9221,283,133594,6,1,"Liam's triangles are 4,5,6 cm   and 3,4,5 cm","<None>"
9221,283,133594,7,1,"How can I work out if those 2 triangles are similar?","<Press for Accuracy>"
9221,-1,133594,8,0,"?","<NA>"
9221,283,133594,9,1,"So, first,we have to make sure we're comparing the same sides.  So, in Liam's triangles, the base of the first triangle is 5 cm.  How long is the corresponding side in the 2nd triangle?","<Press for Accuracy>"
9221,-1,133594,10,0,"4cm","<NA>"
9221,283,133594,11,1,"Good, we have to work out what we could multiply the smaller measurement with (4cm) to get the bigger measurement (5cm).  Could you do that?","<Press for Accuracy>"
9221,-1,133594,12,0,"No","<NA>"
9221,283,133594,13,1,"Ok, to work that out, we need to do 5 divided by 4.  It says no calculator, but I think we'll use a calculator for this because it's more important we concentrate on the similar shapes at the moment.","<None>"
9221,283,133594,14,1,"What is 5 divided by 4?","<Press for Accuracy>"
9221,283,133594,15,1,"Do you have a calculator, or you can work it out yourself?","<None>"
9221,-1,133594,16,0,"1.25","<NA>"
9221,283,133594,17,1,"Great.  So if the 2 triangles are similar, all the sides of the smaller triangle will have been multiplied by the same number to get the lengths of the larger triangle.  So, let's test this out.","<None>"
9221,-1,133594,18,0,"Okay","<NA>"
9221,283,133594,19,1,"So, try multiplying the other 2 sides of Liam's smaller triangle by 1.25, do you get the lengths of the larger triangle?","<Keep Together>"
9221,-1,133594,20,0,"Liam is not correct","<NA>"
9221,283,133594,21,1,"Great!  Now, repeat this process for Emma.  Looking at the bases of the triangles, what would you multiply 5 by to get 7.5?","<Press for Accuracy>"
9221,-1,133594,22,0,"1.5","<NA>"
9221,283,133594,23,1,"Well done Sanjana!","<None>"
9221,283,133594,24,1,"Now try multiplying the other 2 sides of Emma's small triangle by 1.5, do you get the measurements of the larger triangle?","<Keep Together>"
9221,-1,133594,25,0,"Emma is  correct","<NA>"
9221,283,133594,26,1,"You've done brilliantly, Sanjana, well done!  Do you have any more questions or shall I send you back to the lesson to enter your answer?","<Keep Together>"
9221,-1,133594,27,0,"I am fine","<NA>"
9221,283,133594,28,1,"Great!  Keep up the good work! 🙂","<None>"
9230,283,75969,1,1,"Hi Lila!","<None>"
9230,283,75969,2,1,"Can you round 4.12 to 1 significant figure?","<Press for Accuracy>"
9230,-1,75969,3,0,"If I round 4.12 4","<NA>"
9230,283,75969,4,1,"Fab!","<None>"
9230,283,75969,5,1,"And what is 18.3, when rounded to 1 sig. fig.?","<Press for Accuracy>"
9230,-1,75969,6,0,"18?","<NA>"
9230,283,75969,7,1,"That would be 2 significant figures, to be 1 sig. fig. we'll need to round this number to the nearest 10 so that there's only a non-zero number in the tens position.","<None>"
9230,-1,75969,8,0,"20","<NA>"
9230,283,75969,9,1,"Great, well done Lila!","<None>"
9230,283,75969,10,1,"And finally 0.226 to 1 sig. fig?","<Press for Accuracy>"
9230,-1,75969,11,0,"1","<NA>"
9230,283,75969,12,1,"We don't start counting significant figures until we get to the first non-zero number.","<None>"
9230,283,75969,13,1,"So, the first non-zero number is 2.","<None>"
9230,283,75969,14,1,"So this number will be either 0.2 or 0.3 to 1 sig. fig.  Which do you think it is?","<Press for Accuracy>"
9230,-1,75969,15,0,"0.2","<NA>"
9230,283,75969,16,1,"Great! Yes, because the 2 after that 2 means we round down 👍","<Revoicing>"
9230,283,75969,17,1,"Ok, so now you can do the sum to get your estimate.","<None>"
9230,283,75969,18,1,"4x20 and then divide by 0.2","<None>"
9230,-1,75969,19,0,"400?","<NA>"
9230,283,75969,20,1,"Yes, perfect!","<None>"
9230,-1,75969,21,0,"ok i got it thanks","<NA>"
9230,283,75969,22,1,"Great work, Lila! I'll leave you to enter your answer. 🙂","<None>"
9234,67,131615,1,1,"Hi Lena","<None>"
9234,67,131615,2,1,"How are you?","<None>"
9234,-1,131615,3,0,"can you hellp im confused","<NA>"
9234,67,131615,4,1,"of course","<None>"
9234,-1,131615,5,0,"like i dont even know whats its on abou","<NA>"
9234,67,131615,6,1,"do you understand what mutually exclusive means?","<Keep Together>"
9234,-1,131615,7,0,"no","<NA>"
9234,67,131615,8,1,"ok, this means they cannot happen at the same time","<None>"
9234,-1,131615,9,0,"okayyyy ?","<NA>"
9234,67,131615,10,1,"think about what the vowels are","<None>"
9234,67,131615,11,1,"there are 5 in the alphabet","<None>"
9234,-1,131615,12,0,"wait so would the answer be","<NA>"
9234,-1,131615,13,0,"b","<NA>"
9234,67,131615,14,1,"why?","<Press for Reasoning>"
9234,-1,131615,15,0,"because its mtuallly exclusive","<NA>"
9234,67,131615,16,1,"can you explain why?","<Press for Reasoning>"
9234,-1,131615,17,0,"yeah","<NA>"
9234,67,131615,18,1,"what would you say?","<Press for Reasoning>"
9234,-1,131615,19,0,"Things that are mutually exclusive are not able to occur simultaneously. In business, this is typically concerning the undertaking of projects or allocating a budget. If two things are not mutually exclusive, it means the existence and occurrence of one does not necessarily mean the other cannot coexist.","<NA>"
9234,-1,131615,20,0,"cacn u brong me back","<NA>"
9234,67,131615,21,1,"of course, good job Lena","<None>"
9234,-1,131615,22,0,"bringg me backkkkkkkkk pls","<NA>"
9234,67,131615,23,1,"keep up the good work","<None>"
9234,-1,131615,24,0,"okayyy","<NA>"
9242,102,76888,1,1,"Hi Jalen! How can I help?","<Keep Together>"
9242,-1,76888,2,0,"I dont know what it is asking me to do","<NA>"
9242,102,76888,3,1,"Ok let me take a look at the pie chart.","<None>"
9242,102,76888,4,1,"Hmm so we can get lots of information from a pie chart. Three of the answers are things that we can get from the pie chart, and one answer is something you can't tell from the pie chart.","<None>"
9242,102,76888,5,1,"We are looking for the one you can't get without more information","<None>"
9242,102,76888,6,1,"Do you know what modal means?","<Keep Together>"
9242,-1,76888,7,0,"No","<NA>"
9242,102,76888,8,1,"Yeah that's usually a word you meet later - it means most popular","<None>"
9242,102,76888,9,1,"So can we tell which is most popular from the pie chart?","<Keep Together>"
9242,-1,76888,10,0,"Car","<NA>"
9242,102,76888,11,1,"Great, meaning B is not the answer. What about A, can we tell the angles from the pie chart?","<Keep Together>"
9242,-1,76888,12,0,"Yes","<NA>"
9242,102,76888,13,1,"Excellent, so A is not the answer either","<None>"
9242,102,76888,14,1,"What about C, can we tell the fractions from the pie chart?","<Keep Together>"
9242,-1,76888,15,0,"I yes","<NA>"
9242,102,76888,16,1,"Yeah definitely, you did that in an earlier question.","<None>"
9242,102,76888,17,1,"So the one we can't get from the pie chart is the mean (the average) which is answer D","<None>"
9242,-1,76888,18,0,"D yaa","<NA>"
9242,102,76888,19,1,"Some tricky ideas in there, but is it clear enough now to go on?","<Keep Together>"
9242,-1,76888,20,0,"Yes thank u","<NA>"
9242,102,76888,21,1,"Fab, bye!","<None>"
9246,1430,131433,1,1,"Hey! How can I help? 😃","<Keep Together>"
9246,-1,131433,2,0,"Hey! I am a bit stuck on this, I'm afraid I'm not sure how to start.","<NA>"
9246,1430,131433,3,1,"no problem","<None>"
9246,-1,131433,4,0,"so like what do we do","<NA>"
9246,1430,131433,5,1,"lets convert both fractions to the same denominator of 30","<None>"
9246,-1,131433,6,0,"do we do 1/3 x 10?","<NA>"
9246,1430,131433,7,1,"1/3 = ?/30","<Press for Accuracy>"
9246,-1,131433,8,0,"oh right","<NA>"
9246,-1,131433,9,0,"uhm","<NA>"
9246,-1,131433,10,0,"10","<NA>"
9246,1430,131433,11,1,"good","<None>"
9246,1430,131433,12,1,"now 1/10 = ?/30","<Press for Accuracy>"
9246,-1,131433,13,0,"yess😁😁","<NA>"
9246,-1,131433,14,0,"3/30","<NA>"
9246,1430,131433,15,1,"Great","<None>"
9246,1430,131433,16,1,"so we have 10/30 + 3/10","<Revoicing>"
9246,-1,131433,17,0,"uhm","<NA>"
9246,-1,131433,18,0,"19/30]","<NA>"
9246,-1,131433,19,0,"cause if you convert 3/10 to 9/30 then 10/30+9/30","<NA>"
9246,1430,131433,20,1,"Sorry, I meant to put 10/30 + 3/30","<Revoicing>"
9246,-1,131433,21,0,"Oh","<NA>"
9246,-1,131433,22,0,"13/30","<NA>"
9246,-1,131433,23,0,"😇😊ALso its okay people make mistakes","<NA>"
9246,1430,131433,24,1,"Thank you 😁","<None>"
9246,1430,131433,25,1,"yes 13/30","<Revoicing>"
9246,-1,131433,26,0,"tysmmmmmmmmmmmm","<NA>"
9246,1430,131433,27,1,"can you put your answer in now?","<Press for Accuracy>"
9246,-1,131433,28,0,"yes i thought it was 11","<NA>"
9246,1430,131433,29,1,"😁","<None>"
9248,16,147373,1,1,"Hi Sebastian! How can I help?","<None>"
9248,-1,147373,2,0,"pls i need help'","<NA>"
9248,-1,147373,3,0,"i need help please#","<NA>"
9248,-1,147373,4,0,"i do not get the question","<NA>"
9248,-1,147373,5,0,"please help","<NA>"
9248,16,147373,6,1,"Sorry Sebastian I am helping a few people at once. Thank you for your patience","<None>"
9248,16,147373,7,1,"So let's have a look at what Liam thinks","<None>"
9248,-1,147373,8,0,"ok","<NA>"
9248,16,147373,9,1,"He thinks that in the box in the middle we +2m","<None>"
9248,16,147373,10,1,"So if we start with m+2 and then add 2m what would we get?","<Press for Accuracy>"
9248,-1,147373,11,0,"i don't know","<NA>"
9248,-1,147373,12,0,"i dont get it at all","<NA>"
9248,16,147373,13,1,"That's ok! So we'd have m + 2 + 2m","<None>"
9248,16,147373,14,1,"How many 'm's do we have altogether?","<Press for Accuracy>"
9248,-1,147373,15,0,"2","<NA>"
9248,16,147373,16,1,"nearly!","<None>"
9248,16,147373,17,1,"We have an m at the beginning and then we have 2 more at the end","<None>"
9248,16,147373,18,1,"So how many altogether?","<Press for Accuracy>"
9248,-1,147373,19,0,"3","<NA>"
9248,16,147373,20,1,"perfect! So we have 3m","<Revoicing>"
9248,16,147373,21,1,"Are there any other numbers without 'm's?","<Press for Accuracy>"
9248,-1,147373,22,0,"the 2","<NA>"
9248,16,147373,23,1,"great""","<None>"
9248,16,147373,24,1,"So we have 3m + 2","<Revoicing>"
9248,16,147373,25,1,"Is that what we wanted as the output?","<Keep Together>"
9253,346,143729,1,1,"Hi Marigold, how can I help?","<Keep Together>"
9253,-1,143729,2,0,"I’m stuck on this question","<NA>"
9253,-1,143729,3,0,"C","<NA>"
9253,346,143729,4,1,"lets have a look!","<None>"
9253,346,143729,5,1,"what is the difference between 0 and 1?","<Press for Accuracy>"
9253,-1,143729,6,0,"0.5","<NA>"
9253,346,143729,7,1,"not quite, what do you add to 0 to get 1?","<Press for Accuracy>"
9253,-1,143729,8,0,"1","<NA>"
9253,346,143729,9,1,"good, and how many intervals are there?","<Press for Accuracy>"
9253,-1,143729,10,0,"5","<NA>"
9253,346,143729,11,1,"good, so to work out what each interval is you will do 1 divided by 5","<None>"
9253,346,143729,12,1,"which is what?","<Press for Accuracy>"
9253,-1,143729,13,0,"5","<NA>"
9253,346,143729,14,1,"not quite, you can use a calculator if you want","<Keep Together>"
9253,-1,143729,15,0,"0.2","<NA>"
9253,346,143729,16,1,"good! And how many lines up is the arrow?","<Press for Accuracy>"
9253,-1,143729,17,0,"2","<NA>"
9253,346,143729,18,1,"okay so you add 0.2 2 times","<None>"
9253,-1,143729,19,0,"0.4","<NA>"
9253,346,143729,20,1,"and that's your answer 😃 well done!","<None>"
9253,-1,143729,21,0,"thank you for your help","<NA>"
9253,346,143729,22,1,"no problem! I will let you get back on with the lesson 😃","<None>"
9260,1430,146068,1,1,"Hey! How can I help? 😃","<Keep Together>"
9260,-1,146068,2,0,"dont know how to do it","<NA>"
9260,1430,146068,3,1,"No problem - we can work through it together","<None>"
9260,1430,146068,4,1,"Similar shapes means that one is an enlargement of the other","<None>"
9260,1430,146068,5,1,"We need to work out the scale factor","<None>"
9260,1430,146068,6,1,"Which measurement do we know for both triangles, base or height?","<Press for Accuracy>"
9260,-1,146068,7,0,"what is a scale factor","<NA>"
9260,1430,146068,8,1,"Scale factor is the number that we multiply the side lengths by to get the side lengths for the enlarged triangle","<Revoicing>"
9260,-1,146068,9,0,"d","<NA>"
9260,1430,146068,10,1,"Not quite - d would be if we had added 2 to the 5","<Revoicing>"
9260,1430,146068,11,1,"Which side on both triangles do we know the length of? Base or height?","<Press for Accuracy>"
9260,-1,146068,12,0,"a","<NA>"
9260,1430,146068,13,1,"How did you get answer a? Can you talk me through?","<Press for Accuracy>"
9260,-1,146068,14,0,"i dont know","<NA>"
9260,1430,146068,15,1,"So let's work through it so you will be able to answer other questions like it.","<None>"
9260,1430,146068,16,1,"Which side do we know for both triangles, base or height?","<Press for Accuracy>"
9260,-1,146068,17,0,"what is the answer#","<NA>"
9260,1430,146068,18,1,"If I just told you the answer, it wouldn't help you next time you saw a question like this","<None>"
9260,-1,146068,19,0,"b","<NA>"
9260,1430,146068,20,1,"We know the height of both triangles don't we?","<Keep Together>"
9260,1430,146068,21,1,"4cm and 6cm are the heights","<None>"
9260,1430,146068,22,1,"to find the scale factor we work out 6/4","<None>"
9260,-1,146068,23,0,"what is the answer","<NA>"
9260,1430,146068,24,1,"6/4 = 1.5 so that is our scale facto","<None>"
9260,1430,146068,25,1,"4 x 1.5 = 6","<None>"
9260,1430,146068,26,1,"so we can use that to work out the missing side.","<None>"
9260,1430,146068,27,1,"5 x 1.5 = the missing side","<None>"
9260,-1,146068,28,0,"c","<NA>"
9260,1430,146068,29,1,"what is 5 x 1.5?","<Press for Accuracy>"
9260,-1,146068,30,0,"7.5","<NA>"
9260,1430,146068,31,1,"Excellent. That is your answer.","<None>"
9260,1430,146068,32,1,"I will pass you back to put your answer in now.","<None>"
